Timestamp|Replay Lag (microseconds)
2021-09-27 04:17:27.721012+00|6882475
2021-09-27 04:17:28.783713+00|7259943
2021-09-27 04:17:29.84868+00|7374562
2021-09-27 04:17:30.927205+00|8201582
2021-09-27 04:17:31.997025+00|8339700
2021-09-27 04:17:33.076419+00|8810642
2021-09-27 04:17:34.147076+00|9207170
2021-09-27 04:17:35.218497+00|9215210
2021-09-27 04:17:36.285739+00|10003140
2021-09-27 04:17:37.35187+00|10182025
2021-09-27 04:17:38.415669+00|10440397
2021-09-27 04:17:39.486986+00|11013153
2021-09-27 04:17:40.548397+00|11347254
2021-09-27 04:17:41.618885+00|11658070
2021-09-27 04:17:42.694982+00|12642431
2021-09-27 04:17:43.763996+00|12642431
2021-09-27 04:17:44.836817+00|14670052
2021-09-27 04:17:45.908987+00|14670052
2021-09-27 04:17:46.967343+00|15769647
2021-09-27 04:17:48.030227+00|16616248
2021-09-27 04:17:49.089212+00|17373891
2021-09-27 04:17:50.151289+00|18293895
2021-09-27 04:17:51.219165+00|19472575
2021-09-27 04:17:52.285969+00|20192398
2021-09-27 04:17:53.351668+00|21381894
2021-09-27 04:17:54.411005+00|21381894
2021-09-27 04:17:55.480198+00|22460860
2021-09-27 04:17:56.547902+00|23556300
2021-09-27 04:17:57.61573+00|24620918
2021-09-27 04:17:58.679759+00|25542212
2021-09-27 04:17:59.744582+00|27430896
2021-09-27 04:18:00.810546+00|28322715
2021-09-27 04:18:01.874952+00|29184385
2021-09-27 04:18:02.938781+00|30126991
2021-09-27 04:18:04.008364+00|30820622
2021-09-27 04:18:05.075135+00|32264292
2021-09-27 04:18:06.141003+00|32867677
2021-09-27 04:18:07.214867+00|33986779
2021-09-27 04:18:08.266884+00|34704197
2021-09-27 04:18:09.337128+00|35892257
2021-09-27 04:18:10.408797+00|37090702
2021-09-27 04:18:11.480487+00|37788138
2021-09-27 04:18:12.553964+00|38273269
2021-09-27 04:18:13.626287+00|39076037
2021-09-27 04:18:14.696924+00|40253589
2021-09-27 04:18:15.772305+00|41419627
2021-09-27 04:18:16.847025+00|42760234
2021-09-27 04:18:17.928415+00|43826098
2021-09-27 04:18:18.998297+00|44386462
2021-09-27 04:18:20.076197+00|45455432
2021-09-27 04:18:21.144521+00|46519142
2021-09-27 04:18:22.219644+00|47577898
2021-09-27 04:18:23.28493+00|48631840
2021-09-27 04:18:24.342719+00|49159393
2021-09-27 04:18:25.40662+00|50176009
2021-09-27 04:18:26.465963+00|51240912
2021-09-27 04:18:27.528995+00|52236226
2021-09-27 04:18:28.595347+00|53282081
2021-09-27 04:18:29.657562+00|53775074
2021-09-27 04:18:30.725127+00|54813799
2021-09-27 04:18:31.792998+00|55855546
2021-09-27 04:18:32.866082+00|56945306
2021-09-27 04:18:33.932955+00|58020680
2021-09-27 04:18:35.001853+00|58571779
2021-09-27 04:18:36.071152+00|59722304
2021-09-27 04:18:37.134855+00|860037
2021-09-27 04:18:38.200968+00|1953156
2021-09-27 04:18:39.261897+00|2961388
2021-09-27 04:18:40.329087+00|3516435
2021-09-27 04:18:41.39056+00|4725229
2021-09-27 04:18:42.458013+00|5716520
2021-09-27 04:18:43.524645+00|6691647
2021-09-27 04:18:44.590637+00|7694368
2021-09-27 04:18:45.656806+00|8624036
2021-09-27 04:18:46.72471+00|9160552
2021-09-27 04:18:47.796733+00|10193999
2021-09-27 04:18:48.865826+00|11176071
2021-09-27 04:18:49.936433+00|12190047
2021-09-27 04:18:51.00742+00|13211344
2021-09-27 04:18:52.078482+00|14205342
2021-09-27 04:18:53.155294+00|14779038
2021-09-27 04:18:54.228943+00|15773392
2021-09-27 04:18:55.28104+00|16811604
2021-09-27 04:18:56.341383+00|17859531
2021-09-27 04:18:57.40327+00|18855834
2021-09-27 04:18:58.466717+00|19757552
2021-09-27 04:18:59.527886+00|19757552
2021-09-27 04:19:00.596611+00|20924665
2021-09-27 04:19:01.662437+00|22069811
2021-09-27 04:19:02.728635+00|22835485
2021-09-27 04:19:03.793421+00|23882559
2021-09-27 04:19:04.860697+00|24937900
2021-09-27 04:19:05.926339+00|26208138
2021-09-27 04:19:06.990684+00|27126783
2021-09-27 04:19:08.057291+00|28218922
2021-09-27 04:19:09.113129+00|29228557
2021-09-27 04:19:10.18207+00|30123396
2021-09-27 04:19:11.251587+00|31059167
2021-09-27 04:19:12.312783+00|31819223
2021-09-27 04:19:13.378792+00|32889052
2021-09-27 04:19:14.447601+00|34095597
2021-09-27 04:19:15.509846+00|35484091
2021-09-27 04:19:16.575244+00|35484091
2021-09-27 04:19:17.646274+00|36993225
2021-09-27 04:19:18.723703+00|38548509
2021-09-27 04:19:19.793596+00|38548509
2021-09-27 04:19:20.863033+00|39737925
2021-09-27 04:19:21.932637+00|40863387
2021-09-27 04:19:23.000123+00|42314394
2021-09-27 04:19:24.066565+00|43058114
2021-09-27 04:19:25.124133+00|44318388
2021-09-27 04:19:26.179778+00|45595724
2021-09-27 04:19:27.239318+00|46294283
2021-09-27 04:19:28.297571+00|47179624
2021-09-27 04:19:29.358048+00|47964377
2021-09-27 04:19:30.42466+00|48712932
2021-09-27 04:19:31.489546+00|49593919
2021-09-27 04:19:32.555142+00|50376372
2021-09-27 04:19:33.619368+00|51510040
2021-09-27 04:19:34.685878+00|52223389
2021-09-27 04:19:35.750476+00|53057414
2021-09-27 04:19:36.804991+00|53782746
2021-09-27 04:19:37.874357+00|54472988
2021-09-27 04:19:38.944984+00|55263970
2021-09-27 04:19:40.013229+00|55898515
2021-09-27 04:19:41.084416+00|56667154
2021-09-27 04:19:42.158252+00|57424906
2021-09-27 04:19:43.221688+00|58103988
2021-09-27 04:19:44.285818+00|58972992
2021-09-27 04:19:45.357558+00|59785628
2021-09-27 04:19:46.426667+00|665246
2021-09-27 04:19:47.503146+00|1388704
2021-09-27 04:19:48.580219+00|2113298
2021-09-27 04:19:49.664797+00|2893721
2021-09-27 04:19:50.73722+00|3695175
2021-09-27 04:19:51.810847+00|4317322
2021-09-27 04:19:52.878879+00|4881565
2021-09-27 04:19:53.934776+00|5207008
2021-09-27 04:19:54.999107+00|5853888
2021-09-27 04:19:56.060757+00|6379711
2021-09-27 04:19:57.124021+00|7310542
2021-09-27 04:19:58.191507+00|8251737
2021-09-27 04:19:59.259671+00|8540467
